relative_path,category,word_arabic,word_arabic_stripped,variant,signer_id,handedness,sign_type
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَجْرٌ (إِشَارَة 1).mp4,Diverse,فَجْرٌ,فجر,1,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَجْرٌ (إِشَارَة 2).mp4,Diverse,فَجْرٌ,فجر,2,2,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَحَصَ (إِشَارَة 1).mp4,Diverse,فَحَصَ,فحص,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَرَاشَةٌ.mp4,Diverse,فَرَاشَةٌ,فراشة,,4,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَرَاغٌ (وَقْت).mp4,Diverse,فَرَاغٌ (وَقْت),فراغ (وقت),,7,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَرَاوْلَة (إِشَارَة 1).mp4,Diverse,فَرَاوْلَة,فراولة,1,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَرَاوْلَة (إِشَارَة 2).mp4,Diverse,فَرَاوْلَة,فراولة,2,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَرَاوْلَة (إِشَارَة 3).mp4,Diverse,فَرَاوْلَة,فراولة,3,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَرَسُ النَّهْرِ.mp4,Diverse,فَرَسُ النَّهْرِ,فرس النهر,,0,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَرِحٌ.mp4,Diverse,فَرِحٌ,فرح,,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَطُور.mp4,Diverse,فَطُور,فطور,,4,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَعَلَ (إِشَارَة 1).mp4,Diverse,فَعَلَ,فعل,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَعَلَ (إِشَارَة 2).mp4,Diverse,فَعَلَ,فعل,2,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَقِيرٌ.mp4,Diverse,فَقِيرٌ,فقير,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَقْرُ الدَّمِ (إِشَارَة 1).mp4,Diverse,فَقْرُ الدَّمِ,فقر الدم,1,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَكَّرَ.mp4,Diverse,فَكَّرَ,فكر,,7,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَمٌ (إِشَارَة 1).mp4,Diverse,فَمٌ,فم,1,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَمٌ (إِشَارَة 2).mp4,Diverse,فَمٌ,فم,2,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَنٌّ (إِشَارَة 1).mp4,Diverse,فَنٌّ,فن,1,2,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَنٌّ (إِشَارَة 2).mp4,Diverse,فَنٌّ,فن,2,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَوْقَ (إِشَارَة 1).mp4,Diverse,فَوْقَ,فوق,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَيَضَانٌ (إِشَارَة 1).mp4,Diverse,فَيَضَانٌ,فيضان,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فَيْسْبُوك.mp4,Diverse,فَيْسْبُوك,فيسبوك,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُرْشَاةٌ.mp4,Diverse,فُرْشَاةٌ,فرشاة,,3,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُرْشَاةُ الأَسْنَانِ.mp4,Diverse,فُرْشَاةُ الأَسْنَانِ,فرشاة الأسنان,,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُرْنٌ.mp4,Diverse,فُرْنٌ,فرن,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُرْنُ الخُبْزِ.mp4,Diverse,فُرْنُ الخُبْزِ,فرن الخبز,,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُقَّاعَةٌ.mp4,Diverse,فُقَّاعَةٌ,فقاعة,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُلْفُل.mp4,Diverse,فُلْفُل,فلفل,,4,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُنْدُقٌ (إِشَارَة 1).mp4,Diverse,فُنْدُقٌ,فندق,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُنْدُقٌ (إِشَارَة 2).mp4,Diverse,فُنْدُقٌ,فندق,2,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُوطَةٌ (إِشَارَة 1).mp4,Diverse,فُوطَةٌ,فوطة,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُوطَةٌ (إِشَارَة 2).mp4,Diverse,فُوطَةٌ,فوطة,2,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فُولٌ (إِشَارَة 1).mp4,Diverse,فُولٌ,فول,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِعْلٌ (إِشَارَة 1).mp4,Diverse,فِعْلٌ,فعل,1,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِعْلٌ (إِشَارَة 2).mp4,Diverse,فِعْلٌ,فعل,2,1,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِكْرَةٌ.mp4,Diverse,فِكْرَةٌ,فكرة,,7,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِلَسْطِين.mp4,Diverse,فِلَسْطِين,فلسطين,,7,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِنَاءٌ خَلْفِيٌّ (1).mp4,Diverse,فِنَاءٌ خَلْفِيٌّ (1),فناء خلفي (1),,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِنَاءٌ خَلْفِيٌّ(1).mp4,Diverse,فِنَاءٌ خَلْفِيٌّ(1),فناء خلفي(1),,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِنَاءٌ خَلْفِيٌّ(2).mp4,Diverse,فِنَاءٌ خَلْفِيٌّ(2),فناء خلفي(2),,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِنَاءٌ خَلْفِيٌّ.mp4,Diverse,فِنَاءٌ خَلْفِيٌّ,فناء خلفي,,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِنْجَانٌ (1).mp4,Diverse,فِنْجَانٌ (1),فنجان (1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِنْجَانٌ(1).mp4,Diverse,فِنْجَانٌ(1),فنجان(1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِنْجَانٌ.mp4,Diverse,فِنْجَانٌ,فنجان,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِي (إِشَارَة 1) (1).mp4,Diverse,فِي (إِشَارَة 1) (1),في (إشارة 1) (1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِي (إِشَارَة 1)(1).mp4,Diverse,فِي (إِشَارَة 1)(1),في (إشارة 1)(1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِي (إِشَارَة 1).mp4,Diverse,فِي,في,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِي (إِشَارَة 2) (1).mp4,Diverse,فِي (إِشَارَة 2) (1),في (إشارة 2) (1),,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِي (إِشَارَة 2)(1).mp4,Diverse,فِي (إِشَارَة 2)(1),في (إشارة 2)(1),,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِي (إِشَارَة 2).mp4,Diverse,فِي,في,2,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِيتَامِينٌ (1).mp4,Diverse,فِيتَامِينٌ (1),فيتامين (1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِيتَامِينٌ(1).mp4,Diverse,فِيتَامِينٌ(1),فيتامين(1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِيتَامِينٌ.mp4,Diverse,فِيتَامِينٌ,فيتامين,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِيلاَّ (إِشَارَة 1) (1).mp4,Diverse,فِيلاَّ (إِشَارَة 1) (1),فيلا (إشارة 1) (1),,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِيلاَّ (إِشَارَة 1)(1).mp4,Diverse,فِيلاَّ (إِشَارَة 1)(1),فيلا (إشارة 1)(1),,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِيلاَّ (إِشَارَة 1).mp4,Diverse,فِيلاَّ,فيلا,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/فِيلٌ.mp4,Diverse,فِيلٌ,فيل,,2,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَادَ (1).mp4,Diverse,قَادَ (1),قاد (1),,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَادَ(1).mp4,Diverse,قَادَ(1),قاد(1),,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَادَ.mp4,Diverse,قَادَ,قاد,,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَاسَ.mp4,Diverse,قَاسَ,قاس,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَاعَةٌ (1).mp4,Diverse,قَاعَةٌ (1),قاعة (1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَاعَةٌ(1).mp4,Diverse,قَاعَةٌ(1),قاعة(1),,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَاعَةٌ.mp4,Diverse,قَاعَةٌ,قاعة,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَاعَةُ الدَّرْسِ (إِشَارَة 1).mp4,Diverse,قَاعَةُ الدَّرْسِ,قاعة الدرس,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَاعَةُ الْحَفَلَاتِ.mp4,Diverse,قَاعَةُ الْحَفَلَاتِ,قاعة الحفلات,,5,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَالَ (إِشَارَة 1).mp4,Diverse,قَالَ,قال,1,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَالَ (إِشَارَة 2).mp4,Diverse,قَالَ,قال,2,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَالَ (إِشَارَة 3).mp4,Diverse,قَالَ,قال,3,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَانُونٌ.mp4,Diverse,قَانُونٌ,قانون,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَانُونُ السَّيْرِ.mp4,Diverse,قَانُونُ السَّيْرِ,قانون السير,,4,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَائِدُ فَرِيقٍ.mp4,Diverse,قَائِدُ فَرِيقٍ,قائد فريق,,3,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَبَضَ.mp4,Diverse,قَبَضَ,قبض,,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَبَّلَ.mp4,Diverse,قَبَّلَ,قبل,,6,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَبْلَ.mp4,Diverse,قَبْلَ,قبل,,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَتَلَ.mp4,Diverse,قَتَلَ,قتل,,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَدَمٌ (إِشَارَة 1).mp4,Diverse,قَدَمٌ,قدم,1,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَدَمٌ (إِشَارَة 2).mp4,Diverse,قَدَمٌ,قدم,2,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَدِيمٌ (الزَّمَنُ).mp4,Diverse,قَدِيمٌ (الزَّمَنُ),قديم (الزمن),,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَدْ (إِشَارَة 1).mp4,Diverse,قَدْ,قد,1,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَدْ (إِشَارَة 2).mp4,Diverse,قَدْ,قد,2,2,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَدْ (إِشَارَة 3).mp4,Diverse,قَدْ,قد,3,2,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَذِرٌ.mp4,Diverse,قَذِرٌ,قذر,,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَرٌّ.mp4,Diverse,قَرٌّ,قر,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَرَأَ.mp4,Diverse,قَرَأَ,قرأ,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَرِيبٌ (أَهْلٌ) (إِشَارَة 1).mp4,Diverse,قَرِيبٌ (أَهْلٌ),قريب (أهل),1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَرِيبٌ (أَهْلٌ) (إِشَارَة 2).mp4,Diverse,قَرِيبٌ (أَهْلٌ),قريب (أهل),2,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَرِيبٌ (أَهْلٌ) (إِشَارَة 3).mp4,Diverse,قَرِيبٌ (أَهْلٌ),قريب (أهل),3,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَرِيبٌ.mp4,Diverse,قَرِيبٌ,قريب,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَرْنَبِيط.mp4,Diverse,قَرْنَبِيط,قرنبيط,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَصَبَةُ الْأَوْدَايَةِ.mp4,Diverse,قَصَبَةُ الْأَوْدَايَةِ,قصبة الأوداية,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَصْرٌ (إِشَارَة 1).mp4,Diverse,قَصْرٌ,قصر,1,2,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَطَعَ.mp4,Diverse,قَطَعَ,قطع,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَطْرَةُ مَطَر.mp4,Diverse,قَطْرَةُ مَطَر,قطرة مطر,,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَفَزَ.mp4,Diverse,قَفَزَ,قفز,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَفَصُ الطُّيُورِ (إِشَارَة 1).mp4,Diverse,قَفَصُ الطُّيُورِ,قفص الطيور,1,4,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلَمُ الرَّصَاصِ (إِشَارَة 1).mp4,Diverse,قَلَمُ الرَّصَاصِ,قلم الرصاص,1,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلَمُ الرَّصَاصِ (إِشَارَة 2).mp4,Diverse,قَلَمُ الرَّصَاصِ,قلم الرصاص,2,1,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلَمُ حِبْرٍ (إِشَارَة 1).mp4,Diverse,قَلَمُ حِبْرٍ,قلم حبر,1,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلَمُ حِبْرٍ (إِشَارَة 2).mp4,Diverse,قَلَمُ حِبْرٍ,قلم حبر,2,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلِقٌ (إِشَارَة 1).mp4,Diverse,قَلِقٌ,قلق,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلِقٌ (إِشَارَة 2).mp4,Diverse,قَلِقٌ,قلق,2,7,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلِيل.mp4,Diverse,قَلِيل,قليل,,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَلْعَةٌ.mp4,Diverse,قَلْعَةٌ,قلعة,,0,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَمَرٌ (إِشَارَة 1).mp4,Diverse,قَمَرٌ,قمر,1,3,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَمَرٌ اصْطِنَاعِيٌّ (إِشَارَة 1).mp4,Diverse,قَمَرٌ اصْطِنَاعِيٌّ,قمر اصطناعي,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَمِيصٌ (إِشَارَة 1).mp4,Diverse,قَمِيصٌ,قميص,1,5,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَمِيصٌ قَصِيرُ الْأَكْمَامِ.mp4,Diverse,قَمِيصٌ قَصِيرُ الْأَكْمَامِ,قميص قصير الأكمام,,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَنَاةُ الْقُرْآنِ.mp4,Diverse,قَنَاةُ الْقُرْآنِ,قناة القرآن,,-1,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَنْصٌ.mp4,Diverse,قَنْصٌ,قنص,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَهْوَةٌ (إِشَارَة 1).mp4,Diverse,قَهْوَةٌ,قهوة,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَوِيٌّ.mp4,Diverse,قَوِيٌّ,قوي,,5,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَوْسَان.mp4,Diverse,قَوْسَان,قوسان,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَوْسُ قُزَحٍ (إِشَارَة 1).mp4,Diverse,قَوْسُ قُزَحٍ,قوس قزح,1,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَوْسُ قُزَحٍ (إِشَارَة 2).mp4,Diverse,قَوْسُ قُزَحٍ,قوس قزح,2,7,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قَيْلُولَةٌ.mp4,Diverse,قَيْلُولَةٌ,قيلولة,,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قُبَّعَةٌ (إِشَارَة 1).mp4,Diverse,قُبَّعَةٌ,قبعة,1,4,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قُبَّعَةٌ (إِشَارَة 2).mp4,Diverse,قُبَّعَةٌ,قبعة,2,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قُضَاعٌ (وَجَعُ الْمَعِدَةِ).mp4,Diverse,قُضَاعٌ (وَجَعُ الْمَعِدَةِ),قضاع (وجع المعدة),,4,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قُفَّةٌ (إِشَارَة 1).mp4,Diverse,قُفَّةٌ,قفة,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قُفَّةٌ (إِشَارَة 2).mp4,Diverse,قُفَّةٌ,قفة,2,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قُنْفُذٌ (إِشَارَة 1).mp4,Diverse,قُنْفُذٌ,قنفذ,1,4,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِرْدٌ (إِشَارَة 1).mp4,Diverse,قِرْدٌ,قرد,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِرْدٌ (إِشَارَة 2).mp4,Diverse,قِرْدٌ,قرد,2,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِسْمُ الْمُسْتَعْجَلَات.mp4,Diverse,قِسْمُ الْمُسْتَعْجَلَات,قسم المستعجلات,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِشْدَةٌ طَرِيَّةٌ.mp4,Diverse,قِشْدَةٌ طَرِيَّةٌ,قشدة طرية,,4,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِصَّةٌ (إِشَارَة 1).mp4,Diverse,قِصَّةٌ,قصة,1,5,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِصَّةٌ (إِشَارَة 2).mp4,Diverse,قِصَّةٌ,قصة,2,0,left,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِطَارٌ.mp4,Diverse,قِطَارٌ,قطار,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِطَارُ الأَنْفَاقِ.mp4,Diverse,قِطَارُ الأَنْفَاقِ,قطار الأنفاق,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِطَّةٌ.mp4,Diverse,قِطَّةٌ,قطة,,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِلَادَةٌ.mp4,Diverse,قِلَادَةٌ,قلادة,,6,right,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِمَّةٌ.mp4,Diverse,قِمَّةٌ,قمة,,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِنِّينَةٌ زُجَاجِيَّةٌ (إِشَارَة 1).mp4,Diverse,قِنِّينَةٌ زُجَاجِيَّةٌ,قنينة زجاجية,1,0,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِنِّينَةُ بْلاَسْتِيكِيَّةٌ (إِشَارَة 1).mp4,Diverse,قِنِّينَةُ بْلاَسْتِيكِيَّةٌ,قنينة بلاستيكية,1,5,both,lexical
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِنِّينَةُ غَازٍ.mp4,Diverse,قِنِّينَةُ غَازٍ,قنينة غاز,,4,left,lexical
