relative_path,category,word_arabic,word_arabic_stripped,variant,split
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَحْكَمَةٌ.mp4,Diverse,مَحْكَمَةٌ,محكمة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَحْكَمَةُ اسْتِئْنَافٍ.mp4,Diverse,مَحْكَمَةُ اسْتِئْنَافٍ,محكمة استئناف,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَدِينَةٌ (إِشَارَة 1).mp4,Diverse,مَدِينَةٌ,مدينة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَدْرَسَةٌ (إِشَارَة 1).mp4,Diverse,مَدْرَسَةٌ,مدرسة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَحٌ.mp4,Diverse,مَرَحٌ,مرح,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَضُ الأَعْصَابِ.mp4,Diverse,مَرَضُ الأَعْصَابِ,مرض الأعصاب,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَضُ الجِلْدِ.mp4,Diverse,مَرَضُ الجِلْدِ,مرض الجلد,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَضُ الحَكَّةِ.mp4,Diverse,مَرَضُ الحَكَّةِ,مرض الحكة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَضُ السَّرَطَانِ (إِشَارَة 1).mp4,Diverse,مَرَضُ السَّرَطَانِ,مرض السرطان,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَضُ السُّكَّرِي (إِشَارَة 1).mp4,Diverse,مَرَضُ السُّكَّرِي,مرض السكري,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَقٌ.mp4,Diverse,مَرَقٌ,مرق,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرِيضٌ.mp4,Diverse,مَرِيضٌ,مريض,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْحَباً.mp4,Diverse,مَرْحَباً,مرحبا,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْكَبٌ شِرَاعِيٌّ.mp4,Diverse,مَرْكَبٌ شِرَاعِيٌّ,مركب شراعي,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْكَزٌ (إِشَارَة 1).mp4,Diverse,مَرْكَزٌ,مركز,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْكَزٌ تِجَارِيٌّ.mp4,Diverse,مَرْكَزٌ تِجَارِيٌّ,مركز تجاري,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْكَزُ الشُّرْطَةِ.mp4,Diverse,مَرْكَزُ الشُّرْطَةِ,مركز الشرطة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْهَم.mp4,Diverse,مَرْهَم,مرهم,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْيَلَةٌ (صِدَارُالطِّفْلِ).mp4,Diverse,مَرْيَلَةٌ (صِدَارُالطِّفْلِ),مريلة (صدارالطفل),,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْيَلَةٌ (لِحِمَايَةِ الْمَلاَبِسِ عِنْدَ الطَّبْخِ).mp4,Diverse,مَرْيَلَةٌ (لِحِمَايَةِ الْمَلاَبِسِ عِنْدَ الطَّبْخِ),مريلة (لحماية الملابس عند الطبخ),,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَزَادٌ عَلَنِيٌّ.mp4,Diverse,مَزَادٌ عَلَنِيٌّ,مزاد علني,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَزَجَ.mp4,Diverse,مَزَجَ,مزج,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَزَحَ.mp4,Diverse,مَزَحَ,مزح,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَزَّقَ.mp4,Diverse,مَزَّقَ,مزق,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَسَاءٌ.mp4,Diverse,مَسَاءٌ,مساء,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَسَحَ.mp4,Diverse,مَسَحَ,مسح,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَسَّاحَةُ زُجَاجِ السَّيَّارَةِ.mp4,Diverse,مَسَّاحَةُ زُجَاجِ السَّيَّارَةِ,مساحة زجاج السيارة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَسْبَحٌ.mp4,Diverse,مَسْبَحٌ,مسبح,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَسْجِدٌ.mp4,Diverse,مَسْجِدٌ,مسجد,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَسْؤُولٌ (مَسْؤُولٌ سَامٍ).mp4,Diverse,مَسْؤُولٌ (مَسْؤُولٌ سَامٍ),مسؤول (مسؤول سام),,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَشَى.mp4,Diverse,مَشَى,مشى,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَشْغُولٌ (إِشَارَة 1).mp4,Diverse,مَشْغُولٌ,مشغول,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَشْغُولٌ (إِشَارَة 2).mp4,Diverse,مَشْغُولٌ,مشغول,2,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَشْلُول.mp4,Diverse,مَشْلُول,مشلول,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَشْهُورٌ (إِشَارَة 1).mp4,Diverse,مَشْهُورٌ,مشهور,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَصْبَغَةُ.mp4,Diverse,مَصْبَغَةُ,مصبغة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَضَغَ.mp4,Diverse,مَضَغَ,مضغ,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَطَرٌ.mp4,Diverse,مَطَرٌ,مطر,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَطْبَخٌ (إِشَارَة 1).mp4,Diverse,مَطْبَخٌ,مطبخ,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَطْبَعَةٌ.mp4,Diverse,مَطْبَعَةٌ,مطبعة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَطْعَمٌ.mp4,Diverse,مَطْعَمٌ,مطعم,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَعاً (إِشَارَة 1).mp4,Diverse,مَعاً,معا,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَعَ.mp4,Diverse,مَعَ,مع,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَعْقُوفَتَانِ.mp4,Diverse,مَعْقُوفَتَانِ,معقوفتان,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَعْكَرُونَة (إِشَارَة 1).mp4,Diverse,مَعْكَرُونَة,معكرونة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَقْبَرَةٌ (إِشَارَة 1).mp4,Diverse,مَقْبَرَةٌ,مقبرة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَقْهًى.mp4,Diverse,مَقْهًى,مقهى,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَكَانٌ.mp4,Diverse,مَكَانٌ,مكان,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَكْتَبٌ (إِشَارَة 1).mp4,Diverse,مَكْتَبٌ,مكتب,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَكْتَبَةٌ (إِشَارَة 1).mp4,Diverse,مَكْتَبَةٌ,مكتبة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَكْتَبُ الْبَرِيدِ.mp4,Diverse,مَكْتَبُ الْبَرِيدِ,مكتب البريد,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلاَبِسٌ.mp4,Diverse,مَلاَبِسٌ,ملابس,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلَأَ (إِشَارَة 1).mp4,Diverse,مَلَأَ,ملأ,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلَكَ.mp4,Diverse,مَلَكَ,ملك,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلِكٌ.mp4,Diverse,مَلِكٌ,ملك,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلِكَةُ جَمَالِ الْعَالَمِ (إِشَارَة 1).mp4,Diverse,مَلِكَةُ جَمَالِ الْعَالَمِ,ملكة جمال العالم,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلِيلِيَّةُ.mp4,Diverse,مَلِيلِيَّةُ,مليلية,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلْعَبٌ.mp4,Diverse,مَلْعَبٌ,ملعب,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَمَرٌّ.mp4,Diverse,مَمَرٌّ,ممر,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَمْنُوعٌ (إِشَارَة 2).mp4,Diverse,مَمْنُوعٌ,ممنوع,2,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَنَامَةٌ.mp4,Diverse,مَنَامَةٌ,منامة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَنْ (إِشَارَة 1).mp4,Diverse,مَنْ,من,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَنْزِلٌ.mp4,Diverse,مَنْزِلٌ,منزل,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَوْجٌ (إِشَارَة 1).mp4,Diverse,مَوْجٌ,موج,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَوْجُودٌ (إِشَارَة 1).mp4,Diverse,مَوْجُودٌ,موجود,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَوْزٌ.mp4,Diverse,مَوْزٌ,موز,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُبَارَاةٌ.mp4,Diverse,مُبَارَاةٌ,مباراة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُبَاشَرَةً.mp4,Diverse,مُبَاشَرَةً,مباشرة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُبْتَلٌّ (إِشَارَة 1).mp4,Diverse,مُبْتَلٌّ,مبتل,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُبْتَهِجٌ.mp4,Diverse,مُبْتَهِجٌ,مبتهج,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُتَأَخِّرٌ (إِشَارَة 1).mp4,Diverse,مُتَأَخِّرٌ,متأخر,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُتَسَوِّلٌ.mp4,Diverse,مُتَسَوِّلٌ,متسول,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُتْعَبٌ (إِشَارَة 1).mp4,Diverse,مُتْعَبٌ,متعب,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُثَقَّفٌ (إِشَارَة 1).mp4,Diverse,مُثَقَّفٌ,مثقف,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُثَلَّثٌ (إِشَارَة 1).mp4,Diverse,مُثَلَّثٌ,مثلث,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُثَلّجَات.mp4,Diverse,مُثَلّجَات,مثلجات,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُجَمِّدٌ.mp4,Diverse,مُجَمِّدٌ,مجمد,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُجْتَهِدٌ (إِشَارَة 1).mp4,Diverse,مُجْتَهِدٌ,مجتهد,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُحَافَظَةٌ عَقَارِيَّةٌ.mp4,Diverse,مُحَافَظَةٌ عَقَارِيَّةٌ,محافظة عقارية,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُحَامٍ (إِشَارَة 1).mp4,Diverse,مُحَامٍ,محام,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُحَايِدٌ.mp4,Diverse,مُحَايِدٌ,محايد,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُحَمَّدٌ الخَامِسُ (إِشَارَة 1).mp4,Diverse,مُحَمَّدٌ الخَامِسُ,محمد الخامس,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُحَمَّدٌ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ (إِشَارَة 1).mp4,Diverse,مُحَمَّدٌ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ,محمد صلى الله عليه وسلم,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُخْتَلِفٌ.mp4,Diverse,مُخْتَلِفٌ,مختلف,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُدُنُ الصَّفِيحِ (إِشَارَة 1).mp4,Diverse,مُدُنُ الصَّفِيحِ,مدن الصفيح,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُدُنُ الصَّفِيحِ (إِشَارَة 2).mp4,Diverse,مُدُنُ الصَّفِيحِ,مدن الصفيح,2,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُدِيرُ مَدْرَسَةٍ (إِشَارَة 1).mp4,Diverse,مُدِيرُ مَدْرَسَةٍ,مدير مدرسة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُرٌّ.mp4,Diverse,مُرٌّ,مر,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُرَافَقَةٌ.mp4,Diverse,مُرَافَقَةٌ,مرافقة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُرَاهَنَة.mp4,Diverse,مُرَاهَنَة,مراهنة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُرَاهِقٌ (إِشَارَة 1).mp4,Diverse,مُرَاهِقٌ,مراهق,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُرَبَّى.mp4,Diverse,مُرَبَّى,مربى,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُرَّاكُش.mp4,Diverse,مُرَّاكُش,مراكش,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسَابَقَةٌ.mp4,Diverse,مُسَابَقَةٌ,مسابقة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسَاعَدَةٌ.mp4,Diverse,مُسَاعَدَةٌ,مساعدة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسَايَفَةٌ.mp4,Diverse,مُسَايَفَةٌ,مسايفة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَحِيلٌ (إِشَارَة 1).mp4,Diverse,مُسْتَحِيلٌ,مستحيل,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَشَارٌ (إِشَارَة 1).mp4,Diverse,مُسْتَشَارٌ,مستشار,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَشْفَى (إِشَارَة 1).mp4,Diverse,مُسْتَشْفَى,مستشفى,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَوَى.mp4,Diverse,مُسْتَوَى,مستوى,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَوْصَفٌ (إِشَارَة 1).mp4,Diverse,مُسْتَوْصَفٌ,مستوصف,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُشْطٌ.mp4,Diverse,مُشْطٌ,مشط,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُصَارَعَةُ الثِّيرَانِ.mp4,Diverse,مُصَارَعَةُ الثِّيرَانِ,مصارعة الثيران,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُصَمِّمٌ (تَصْمِيمٌ).mp4,Diverse,مُصَمِّمٌ (تَصْمِيمٌ),مصمم (تصميم),,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُظْلِمٌ.mp4,Diverse,مُظْلِمٌ,مظلم,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُعَطَّلٌ.mp4,Diverse,مُعَطَّلٌ,معطل,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُفَتِّشٌ (تَرْبَوِيٌّ) (إِشَارَة 1).mp4,Diverse,مُفَتِّشٌ (تَرْبَوِيٌّ),مفتش (تربوي),1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُفَرْقَعَةٌ.mp4,Diverse,مُفَرْقَعَةٌ,مفرقعة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُقَاطَعَةٌ.mp4,Diverse,مُقَاطَعَةٌ,مقاطعة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُقَدَّمُ الْحَيِّ.mp4,Diverse,مُقَدَّمُ الْحَيِّ,مقدم الحي,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُقَزِّزٌ.mp4,Diverse,مُقَزِّزٌ,مقزز,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُكَسَّرَات.mp4,Diverse,مُكَسَّرَات,مكسرات,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُكَعَّبَاتٌ (إِشَارَة 1).mp4,Diverse,مُكَعَّبَاتٌ,مكعبات,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُكَيِّفٌ هَوَائِيٌّ.mp4,Diverse,مُكَيِّفٌ هَوَائِيٌّ,مكيف هوائي,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُلَاكَمَةٌ.mp4,Diverse,مُلَاكَمَةٌ,ملاكمة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُمَرِّضَةٌ (إِشَارَة 1).mp4,Diverse,مُمَرِّضَةٌ,ممرضة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُمْتَلِئٌ.mp4,Diverse,مُمْتَلِئٌ,ممتلئ,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُنَبِّهٌ.mp4,Diverse,مُنَبِّهٌ,منبه,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُنَبِّهُ السَّيَّارَةِ.mp4,Diverse,مُنَبِّهُ السَّيَّارَةِ,منبه السيارة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُنْتَزَهٌ.mp4,Diverse,مُنْتَزَهٌ,منتزه,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُنْتَشِرٌ.mp4,Diverse,مُنْتَشِرٌ,منتشر,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُنْزَعِجٌ.mp4,Diverse,مُنْزَعِجٌ,منزعج,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُنْضَبِطٌ.mp4,Diverse,مُنْضَبِطٌ,منضبط,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُهَذَّبٌ.mp4,Diverse,مُهَذَّبٌ,مهذب,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُهَنْدِسٌ مِعْمَارِيٌّ (إِشَارَة 1).mp4,Diverse,مُهَنْدِسٌ مِعْمَارِيٌّ,مهندس معماري,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُهِمٌّ (إِشَارَة 1).mp4,Diverse,مُهِمٌّ,مهم,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُهْرٌ (إِشَارَة 1).mp4,Diverse,مُهْرٌ,مهر,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُوسَى عَلَيْهِ السَّلاَمُ (إِشَارَة 1).mp4,Diverse,مُوسَى عَلَيْهِ السَّلاَمُ,موسى عليه السلام,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُوسِيقَى.mp4,Diverse,مُوسِيقَى,موسيقى,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُوضَةٌ (إِشَارَة 1).mp4,Diverse,مُوضَةٌ,موضة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُوَلِّدَةٌ (إِشَارَة 1).mp4,Diverse,مُوَلِّدَةٌ,مولدة,1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُؤَسَّسَةُ مُحَمَّدٍ الخَامِسِ لِلتَّضَامُنِ.mp4,Diverse,مُؤَسَّسَةُ مُحَمَّدٍ الخَامِسِ لِلتَّضَامُنِ,مؤسسة محمد الخامس للتضامن,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُؤْتَمَرٌ.mp4,Diverse,مُؤْتَمَرٌ,مؤتمر,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِبْرَاةٌ (أَقْلاَم) (إِشَارَة 1).mp4,Diverse,مِبْرَاةٌ (أَقْلاَم),مبراة (أقلام),1,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِبْشَرَةٌ.mp4,Diverse,مِبْشَرَةٌ,مبشرة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِتْرٌ.mp4,Diverse,مِتْرٌ,متر,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِجْرَفَةٌ.mp4,Diverse,مِجْرَفَةٌ,مجرفة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِحْرَاثٌ.mp4,Diverse,مِحْرَاثٌ,محراث,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِحْفَظَةٌ.mp4,Diverse,مِحْفَظَةٌ,محفظة,,train
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِدْفَأَةٌ.mp4,Diverse,مِدْفَأَةٌ,مدفأة,,train
